"PUMA_CODE","STATE_NAME","STATE_ABBR","STATE_FIPS","PUMA_NAME","METRO_STATUS","POP10","POP17","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","DENSITY","URBAN_STATUS"
"3500801","New Mexico","NM","35","Albuquerque City (Far Northeast Heights) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",100976,100181,45.22,0.196,35.161591,-106.51962,2232.99425033171,"Suburban"
"3500802","New Mexico","NM","35","Albuquerque City (Near Northeast Heights) PUMA","In metropolitan area: In central/principal city",101467,101844,19.932,0.064,35.108486,-106.54585,5090.65823800923,"Urban"
"3500803","New Mexico","NM","35","Albuquerque City (Southeast Heights) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",104009,104985,111.344,1.11,35.008492,-106.563864,934.123078028452,"Rural"
"3500804","New Mexico","NM","35","Albuquerque City (Central) & Bernalillo County (North Valley) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",103267,100982,36.609,0.86,35.128061,-106.645155,2820.80909066077,"Suburban"
"3500805","New Mexico","NM","35","Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",117307,128194,417.88,2.035,35.161399,-106.913459,280.719345266584,"Rural"
"3500806","New Mexico","NM","35","Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",111134,114347,57.114,1.303,35.020098,-106.738087,1945.82764295969,"Rural"
"3500900","New Mexico","NM","35","Southwest New Mexico PUMA","Metropolitan status indeterminable (mixed)",109465,104680,31457.845,80.932,33.39573,-107.621419,3.47973613577154,"Rural"
"3501001","New Mexico","NM","35","Doña Ana County (Outer) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",100977,103463,3696.282,6.731,32.35872,-106.834596,27.3185325145646,"Rural"
"3501002","New Mexico","NM","35","Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",108256,110322,111.229,0.138,32.354731,-106.681795,973.271359088008,"Rural"
"3501100","New Mexico","NM","35","Central Southeast New Mexico PUMA","Not in metropolitan area",149939,150226,17509.575,24.359,33.16266,-105.221704,8.56325753195038,"Rural"
"3501200","New Mexico","NM","35","Far Southeast New Mexico PUMA","Not in metropolitan area",118556,126511,8566.657,25.066,32.635368,-103.838914,13.8392374061434,"Rural"
"3600100","New York","NY","36","St. Lawrence County PUMA","Not in metropolitan area",111944,110973,2680.377,141.062,44.488112,-75.074311,41.7642742047108,"Rural"
"3600200","New York","NY","36","Clinton, Franklin, Essex & Hamilton Counties PUMA","Not in metropolitan area",177933,175405,6178.573,360.457,44.206113,-74.04628,28.7983972998296,"Rural"
"3600300","New York","NY","36","Warren & Washington Counties PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",128923,126963,1698.136,79.356,43.44045,-73.636757,75.9203032030415,"Rural"
"3600401","New York","NY","36","Herkimer (North & Central) & Oneida (Outer) Counties PUMA","In metropolitan area: Not in central/principal city",115859,114037,2093.297,89.401,43.413876,-75.148201,55.3476167022644,"Suburban"
"3600402","New York","NY","36","Oneida County (Central)--Greater Utica & Rome Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",164571,161942,257.453,1.685,43.140101,-75.388582,639.227354119004,"Rural"
"3600403","New York","NY","36","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA","Metropolitan status indeterminable (mixed)",113975,111554,1896.667,19.189,42.667123,-74.865456,60.0922565742959,"Rural"
"3600500","New York","NY","36","Jefferson & Lewis Counties PUMA","Metropolitan status indeterminable (mixed)",143316,143505,2543.269,603.914,43.913966,-75.803181,56.3510977407423,"Rural"
"3600600","New York","NY","36","Oswego County PUMA","In metropolitan area: Not in central/principal city",122109,119866,951.65,360.433,43.461443,-76.209258,128.312930173908,"Suburban"
"3600701","New York","NY","36","Onondaga County (Central)--Syracuse City PUMA","In metropolitan area: In central/principal city",145168,144313,24.978,0.546,43.040998,-76.143554,5811.83441428457,"Urban"
"3600702","New York","NY","36","Onondaga County (North) PUMA","In metropolitan area: Not in central/principal city",124199,126661,192.952,5.104,43.166013,-76.254069,643.67822049007,"Suburban"
"3600703","New York","NY","36","Onondaga County (Central)--Syracuse City (Outer) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",162446,161556,199.38,4.949,42.993186,-76.320855,814.755742802688,"Rural"
"3600704","New York","NY","36","Cayuga & Onondaga (South) Counties PUMA","Metropolitan status indeterminable (mixed)",115239,113390,1052.662,188.718,42.894274,-76.539688,109.473886204689,"Rural"
"3600800","New York","NY","36","Wayne & Seneca Counties PUMA","Metropolitan status indeterminable (mixed)",129023,126188,927.532,845.958,43.203773,-76.996094,139.103556534977,"Rural"
"3600901","New York","NY","36","Monroe County (East) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",130622,132732,87.098,4.444,43.202376,-77.468406,1499.71296700269,"Rural"
"3600902","New York","NY","36","Monroe County (Central)--Rochester City (East) PUMA","In metropolitan area: In central/principal city",108205,110104,13.857,0.258,43.165942,-77.586198,7808.68874936855,"Urban"
"3600903","New York","NY","36","Monroe County (Central)--Rochester City (West) PUMA","In metropolitan area: In central/principal city",102303,99092,21.379,0.826,43.164067,-77.640498,4785.20978530333,"Urban"
"3600904","New York","NY","36","Monroe County (Central)--Greece & Gates Towns PUMA","In metropolitan area: Not in central/principal city",124495,125454,62.664,3.949,43.226124,-77.704497,1986.70688114388,"Suburban"
"3600905","New York","NY","36","Monroe County (North & West) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",104445,105624,292.947,698.124,43.463983,-77.672055,356.532068940798,"Rural"
"3600906","New York","NY","36","Monroe County (South) PUMA","In metropolitan area: Not in central/principal city",174274,176101,179.261,1.924,43.040027,-77.563425,972.180228828356,"Suburban"
"3601000","New York","NY","36","Genesee & Orleans Counties PUMA","Metropolitan status indeterminable (mixed)",102962,100244,884.195,428.534,43.235972,-78.216477,116.447163804364,"Rural"
"3601101","New York","NY","36","Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",108256,105971,61.581,4.224,43.090925,-78.930243,1757.94482064273,"Rural"
"3601102","New York","NY","36","Niagara County (North & East) PUMA","In metropolitan area: Not in central/principal city",108213,106633,460.778,613.087,43.456908,-78.792653,234.848451966023,"Suburban"
"3601201","New York","NY","36","Erie County (Northwest) PUMA","In metropolitan area: Not in central/principal city",109071,108981,50.812,6.852,43.00323,-78.932218,2146.55986774778,"Suburban"
"3601202","New York","NY","36","Erie County (North Central) PUMA","In metropolitan area: Not in central/principal city",122366,124939,53.203,0.391,43.011639,-78.757148,2299.9830836607,"Suburban"
"3601203","New York","NY","36","Erie County (Northeast) PUMA","In metropolitan area: Not in central/principal city",108414,110966,240.133,0.901,42.936238,-78.585723,451.474807710727,"Suburban"
"3601204","New York","NY","36","Erie County (Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",151078,150614,57.361,0.429,42.873966,-78.756116,2633.81042868848,"Suburban"
"3601205","New York","NY","36","Erie County (West Central)--Buffalo City (East) PUMA","In metropolitan area: In central/principal city",145598,143229,26.84,1.419,42.887006,-78.833787,5424.66467958271,"Urban"
"3601206","New York","NY","36","Erie County (West Central)--Buffalo City (West) PUMA","In metropolitan area: In central/principal city",115712,116268,13.535,1.182,42.929785,-78.88254,8549.09493904692,"Urban"
"3601207","New York","NY","36","Erie County (South) PUMA","In metropolitan area: Not in central/principal city",166801,168791,600.811,172.987,42.649041,-78.838361,277.626408304775,"Suburban"
"3601300","New York","NY","36","Livingston & Wyoming Counties PUMA","Metropolitan status indeterminable (mixed)",107548,105379,1224.509,12.038,42.715133,-77.990067,87.8294892075109,"Rural"
"3601400","New York","NY","36","Ontario & Yates Counties PUMA","In metropolitan area: Not in central/principal city",133279,134625,982.208,56.108,42.770057,-77.242516,135.693254381964,"Suburban"
"3601500","New York","NY","36","Madison & Cortland Counties PUMA","Metropolitan status indeterminable (mixed)",122778,119958,1153.602,9.199,42.769678,-75.847084,106.430120613522,"Rural"
"3601600","New York","NY","36","Fulton & Montgomery Counties PUMA","Not in metropolitan area",105750,103476,898.512,44.723,43.020738,-74.437666,117.694588386132,"Rural"
"3601700","New York","NY","36","Schenectady County--Schenectady City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",154727,155176,204.516,4.87,42.817542,-74.043583,756.552054606975,"Rural"
"3601801","New York","NY","36","Saratoga County (South & Central) PUMA","In metropolitan area: Not in central/principal city",105628,110093,131.207,8.014,42.941625,-73.785081,805.048511131266,"Suburban"
"3601802","New York","NY","36","Saratoga County (Outer) PUMA","In metropolitan area: Not in central/principal city",113979,116637,678.777,25.81,43.13769,-73.880291,167.918182260153,"Suburban"
"3601900","New York","NY","36","Rensselaer County--Troy City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",159429,159797,652.431,12.962,42.710421,-73.513845,244.361472707459,"Rural"
"3602001","New York","NY","36","Albany County (East Central)--Albany City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",106401,106944,23.904,0.554,42.670253,-73.799222,4451.1797188755,"Suburban"
"3602002","New York","NY","36","Albany County (Outside Albany City) PUMA","In metropolitan area: Not in central/principal city",197803,201404,498.9,9.943,42.603061,-73.978085,396.47825215474,"Suburban"
"3602100","New York","NY","36","Columbia & Greene Counties PUMA","Not in metropolitan area",112317,109067,1281.867,24.449,42.270329,-73.878714,87.6198544778827,"Rural"
"3602201","New York","NY","36","Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",127478,124139,57.44,2.042,42.098832,-75.994604,2219.32451253482,"Suburban"
"3602202","New York","NY","36","Broome (Outer West) & Tioga Counties PUMA","In metropolitan area: Not in central/principal city",110334,107502,906.74,8.973,42.186451,-76.16072,121.682069832587,"Suburban"
"3602203","New York","NY","36","Chenango, Delaware & Broome (East) Counties PUMA","Metropolitan status indeterminable (mixed)",112370,108391,2596.176,33.099,42.286247,-75.231788,43.282889911932,"Rural"
"3602300","New York","NY","36","Tompkins County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",101564,104720,474.649,16.909,42.453281,-76.473712,213.977065157622,"Rural"
"3602401","New York","NY","36","Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA","Metropolitan status indeterminable (mixed)",104870,103154,323.933,4.093,42.09995,-76.854102,323.739785696425,"Rural"
"3602402","New York","NY","36","Steuben (North & West), Schuyler & Chemung (North) Counties PUMA","Metropolitan status indeterminable (mixed)",101293,99585,1802.311,26.853,42.29215,-77.24429,56.2017321094972,"Rural"
"3602500","New York","NY","36","Cattaraugus & Allegany Counties PUMA","Not in metropolitan area",129263,125601,2337.658,19.214,42.257856,-78.387485,55.2959414935803,"Rural"
"3602600","New York","NY","36","Chautauqua County PUMA","Not in metropolitan area",134905,130752,1060.226,439.957,42.304216,-79.407595,127.241739025453,"Rural"
"3602701","New York","NY","36","Sullivan & Ulster (West) Counties PUMA","Metropolitan status indeterminable (mixed)",112194,109407,1619.917,40.044,41.809399,-74.621763,69.259104015823,"Rural"
"3602702","New York","NY","36","Ulster County (East) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",147846,146130,472.45,25.072,41.820613,-74.093686,312.934702084877,"Rural"
"3602801","New York","NY","36","Dutchess County (North & East) PUMA","In metropolitan area: Not in central/principal city",127686,126816,646.339,19.362,41.804685,-73.718499,197.552677464922,"Suburban"
"3602802","New York","NY","36","Dutchess County (Southwest) PUMA","In metropolitan area: Not in central/principal city",169802,169398,149.291,10.356,41.579271,-73.864951,1137.38939386835,"Suburban"
"3602901","New York","NY","36","Orange County (Northeast)--Greater Newburgh City PUMA","In metropolitan area: Not in central/principal city",119218,122162,160.607,11.034,41.506782,-74.098954,742.296412983245,"Suburban"
"3602902","New York","NY","36","Orange County (Northwest) PUMA","In metropolitan area: Not in central/principal city",124140,124850,359.2,4.274,41.444987,-74.465405,345.601336302895,"Suburban"
"3602903","New York","NY","36","Orange County (Southeast) PUMA","In metropolitan area: Not in central/principal city",129455,131135,291.879,11.65,41.291219,-74.227568,443.522829665718,"Suburban"
"3603001","New York","NY","36","Rockland County (North)--New City & Congers PUMA","In metropolitan area: Not in central/principal city",103331,105913,73.781,14.292,41.206732,-74.005431,1400.50961629688,"Suburban"
"3603002","New York","NY","36","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA","In metropolitan area: Not in central/principal city",103499,106885,52.288,10.818,41.077685,-73.981554,1979.40253977968,"Suburban"
"3603003","New York","NY","36","Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA","In metropolitan area: Not in central/principal city",104857,112189,47.481,0.681,41.152709,-74.117501,2208.39914913334,"Suburban"
"3603101","New York","NY","36","Putnam County PUMA","In metropolitan area: Not in central/principal city",102303,102472,232.214,15.992,41.427904,-73.743882,440.554833041935,"Suburban"
"3603102","New York","NY","36","Westchester County (Northwest) PUMA","In metropolitan area: Not in central/principal city",146573,149543,82.601,21.494,41.19564,-73.867384,1774.47004273556,"Suburban"
"3603103","New York","NY","36","Westchester County (Northeast) PUMA","In metropolitan area: Not in central/principal city",134163,137968,223.297,14.079,41.24156,-73.689767,600.827597325535,"Suburban"
